HRV,SDSD,SDNN,RMSSD,PNN50,TINN,HTI,APEN,SD1,SD2,SDRatio,PLF,PHF,LFHFRatio,VLF,LF,HF,Class
1.3335336538461537,0.19085325925212088,5.4491176745667005,1.3470651744372808,1.0,0.015625,4.0,-0.08004270767353594,0.13495363382872885,7.175569221666105,0.018807486440803142,81.75084312216023,18.249156877839766,4.480068483983174,1.765837915881736,0.19141677888015118,0.04111359050299823,AFIB
0.9988064236111112,0.27684065188479506,5.159585704664919,1.0340175239602487,1.0,0.015625,4.0,0.047639691963749176,0.19575590225584277,6.834560581445652,0.02868200585459796,81.5424314297404,18.457568570259603,4.417837764703259,2.549601791470532,0.13910524692373882,0.03156539799059521,AFIB
1.5997869318181819,0.2631950168275361,5.460900239401674,1.6212563239927396,1.0,0.015625,3.0,-0.09531017980432521,0.18610698117325808,7.047906313596044,0.026408849625388066,75.45190335420725,24.54809664579274,3.073639679238145,2.0062839656595353,0.08638870259987486,0.028324945095716814,AFIB
2.188232421875,0.044410795537880826,5.67307518925507,2.1886896322367164,1.0,0.015625,3.0,-0.1335313926245223,0.03140317468272494,7.132211537260668,0.004403357958959417,76.05031164701856,23.949688352981426,3.175420071413397,2.9388926018684725,0.2566545692907567,0.0808259187795537,SB
0.7804008152173914,0.09866961163799352,5.357557406415474,0.7865782971198457,1.0,0.015625,6.0,-0.042849133685031404,0.06976995148626844,7.251736194774136,0.009620732050287552,78.21202810536315,21.78797189463687,3.5898534056798033,2.196070249073621,0.06466926453077537,0.018098501415057866,AFIB
1.0123697916666667,0.21756769198585252,5.566522675039499,1.035215210542176,1.0,0.015625,5.0,0.037897689588599626,0.15384359037030237,7.460088580542424,0.020621303823444622,81.56419766848082,18.435802331519177,4.4242283010234615,2.639992828619505,0.11837367147212596,0.02674685543641009,AFIB
1.3348214285714286,0.23297406273095372,5.877505624031494,1.3550461360569899,1.0,0.015625,4.0,0.024913053640555738,0.16473753959763737,7.786628509481671,0.02115552507392447,81.10253963461703,18.89746036538297,4.291716534427408,3.2883471156436617,0.18849817547019132,0.044091596854707094,AFIB
1.134420955882353,0.015914608894177257,5.89499362411409,1.134532163294402,1.0,0.015625,5.0,-0.05764326072740533,0.011253327869004896,7.874864191353497,0.0014289291197219361,80.29721148660599,19.70278851339401,4.075436240579843,2.810724482934561,0.12665916027073632,0.031451291588181274,GSVT
0.8947777157738095,0.17817984426127406,5.535637453272712,0.9140258986095735,1.0,0.015625,5.0,-0.048009322721558445,0.12599217614790986,7.440602865803964,0.017353032321733113,81.05310636774749,18.946893632252504,4.278001397911094,2.490839326722919,0.10009206501630108,0.023791084282386965,GSVT
2.328125,0.06577132125188569,6.046659415319879,2.32905467883878,1.0,0.015625,3.0,-0.1335313926245223,0.04650734726480704,7.607331865240937,0.00611446022871553,79.23470467826206,20.76529532173794,3.815727463327681,2.6898601493450904,0.2595614926587839,0.06801904687702542,SB
2.1796875,0.03482023786773125,5.644314845298832,2.179926678160584,1.0,0.015625,2.0,-0.1335313926245223,0.024621626318801423,7.097385039748833,0.0034743186860712347,79.78402586537459,20.215974134625412,3.9465904635991302,2.517339807762398,0.18922062937544748,0.04704204482646901,SB
1.18759765625,0.4265630702872175,5.5843771132340025,1.2520648707666213,1.0,0.015625,4.0,0.0804143667667292,0.30162563960384525,7.394070273071897,0.04093344745007021,80.25081317276293,19.749186827237068,4.063499976501604,2.9589813305203068,0.14407541260502343,0.03659940009571261,AFIB
1.165771484375,0.023860288970614776,5.708126877743231,1.1660148071075267,1.0,0.015625,5.0,0.08499191796951333,0.01687177213219257,7.594938267644383,0.0022214360046093505,79.94466627787648,20.05533372212352,3.9862052094378977,3.0731994761431722,0.15382915567798294,0.03857792350135503,GSVT
1.154541015625,0.019624615105013225,5.659011000767627,1.1547094856615907,1.0,0.015625,5.0,-0.06453852113757108,0.01387669841893111,7.531344778808762,0.0018424915510436954,80.7670423630693,19.232957636930706,4.1994083729892715,3.0059956547733027,0.15290224225403248,0.03639900853173339,GSVT
1.1247702205882353,0.014827326615801788,5.843075041988911,1.1248647571117296,1.0,0.015625,5.0,-0.05764326072740533,0.010484503196900679,7.804801455306308,0.001343205736961826,80.74743899802921,19.252561001970786,4.194114261354432,2.834397470700483,0.1375258445633838,0.032791407896053615,GSVT
1.9787326388888888,0.03455348779791789,5.690320714250035,1.9790111815265674,1.0,0.015625,2.0,-0.11778303565638382,0.024433005535554192,7.237642177891024,0.0033756850480415684,78.47946178274883,21.520538217251172,3.646724232469344,2.305125488645694,0.14914653431792924,0.04089913103325471,SB
1.182373046875,0.3240075291496184,5.925488300101945,1.225963664823502,1.0,0.015625,5.0,0.253701161906716,0.22910792101719318,7.91682438324826,0.028940052056743566,82.06658144690189,17.933418553098115,4.576182066918494,2.9381461750518887,0.15924089788962248,0.034809315425677,AFIB
1.084673713235294,0.004894784893506077,5.6261563277298965,1.0847975098376463,1.0,0.015625,5.0,-0.05764326072740533,0.0034611355906480836,7.512824465999902,0.00046067007217239793,79.92706365465622,20.072936345343766,3.9818341042135987,2.8012781474162045,0.12400119213578398,0.031124277330123684,GSVT
2.44140625,0.18814991529362962,5.674812670065156,2.448609462920762,1.0,0.015625,2.0,-0.15415067982725872,0.13304208098380046,7.051899507292587,0.018866133989319835,77.78820153887878,22.21179846112122,3.502111842621918,3.216920269681421,0.30544188095428715,0.08720194879611243,SB
1.0564236111111112,0.3078599584693462,5.8900979936300955,1.100221312726813,1.0,0.015625,6.0,0.10517204060899843,0.2176898642894839,7.910013411582041,0.027518773357193597,80.88438590381551,19.115614096184483,4.231325535310091,2.8474693904427886,0.13454904542079715,0.03180412581594294,AFIB
1.651953125,0.4231518347951274,4.911554676275737,1.6798432867014617,1.0,0.015625,3.0,-0.10536051565782634,0.2992135318551642,6.204311900888413,0.0485738950762605,79.36590308460521,20.634096915394796,3.8464113436460856,2.189193538929677,0.17910896205785898,0.04357336019703717,SA
1.3795072115384615,0.2915148217015796,5.6312636467245,1.409781223429991,1.0,0.015625,4.0,-0.08004270767353594,0.20613210724157427,7.4118718171928615,0.02781240151529081,80.18195482468451,19.81804517531549,4.045906356881913,3.5348361804440613,0.21781893075585024,0.0538379747273694,AFIB
1.4967447916666667,0.10154789224542204,5.5813349992512915,1.5001852133102922,1.0,0.015625,3.0,-0.08701137698962969,0.07180520322193838,7.274310587595735,0.00987106645465231,82.13741385087154,17.862586149128465,4.602674888805736,1.7511736506402773,0.20465895613093643,0.042391628552022165,SA
1.75078125,0.19592715642809647,5.414917502371844,1.7617100886685884,1.0,0.015625,3.0,-0.10536051565782634,0.13854142092890454,6.901045391076666,0.020075133161213274,77.8454990012064,22.1545009987936,3.5137554672177553,2.3312918772867635,0.15449874279252662,0.04397510076587863,SR
0.8722098214285714,0.18491586710377805,5.585405521894083,0.8851319268544886,1.0,0.015625,6.0,0.012617766266594277,0.13075526357807193,7.548484343480119,0.01743834903665867,81.85922145200291,18.140778547997094,4.512442636047588,2.288636318513964,0.09285811077577599,0.020560964895451894,AFIB
2.0498046875,0.09270145233563884,5.259118433953869,2.0518974826763507,1.0,0.015625,2.0,-0.1335313926245223,0.06554982557237145,6.581541225292247,0.00995958826382254,81.67063792537351,18.329362074626488,4.4557272576034315,2.5880613950913203,0.24043605203276042,0.053963801642257225,SB
1.8967013888888888,0.8125210523191428,5.7357392589726315,2.0582591420005905,1.0,0.015625,4.0,0.03624967113471511,0.5745391459516958,7.382224640790726,0.07781837787906716,82.13299212351177,17.867007876488223,4.596913196290307,2.8647933431721686,0.2643547118454481,0.05701763982827113,SB
2.0460069444444446,0.04671598826499027,5.88434759719706,2.0467118117472936,1.0,0.015625,3.0,-0.11778303565638382,0.033033192092006176,7.483808815477548,0.004414026038908543,75.27315032836276,24.726849671637247,3.04418718681198,2.4278955411756726,0.15134033064778385,0.04976079462025451,SB
2.381103515625,0.02627197205616457,6.144574761268883,2.3812356582075838,1.0,0.015625,3.0,-0.1335313926245223,0.01857708959605784,7.709872754079461,0.0024098609748522707,80.31620021134523,19.683799788654767,4.080320552178131,2.645479146809376,0.25900852598932667,0.06336212265546126,SB
2.0225694444444446,0.05361600980716578,5.819982589390386,2.02330468984349,1.0,0.015625,3.0,-0.11778303565638382,0.03791224411481146,7.403614066136289,0.005120898283194492,78.8174291013078,21.182570898692198,3.7208627979921225,2.494067496971419,0.1970101975158598,0.05295447161575195,SB
0.5533482142857142,0.007871284277148572,5.751365796046928,0.5538641766729173,1.0,0.015625,9.0,-0.02775397523446177,0.0055658384890187075,7.908261871021631,0.0007038288740759558,81.66288953778663,18.33711046221338,4.453421932946259,2.896758968265768,0.07468273281357707,0.016769740896961594,GSVT
2.0654296875,0.05502097724234921,5.312413495148166,2.0661727109746466,1.0,0.015625,2.0,-0.1335313926245223,0.03890570611557563,6.6558188715186555,0.005845533927572744,81.83415450408356,18.165845495916432,4.504836001284401,2.631098491111344,0.2461586314796682,0.054633323198647554,SB
1.515625,0.23056475842030416,5.289478630436781,1.532880660671089,1.0,0.015625,3.0,-0.09531017980432521,0.16303390418163516,6.872857520193589,0.023716466589342226,82.99205705409884,17.00794294590116,4.879605827142502,2.169089332439044,0.16774801104515813,0.03438106143440134,AFIB
1.5795750473484849,0.31982304622382024,5.753506751671537,1.6246311298435165,1.0,0.015625,4.0,-0.09116077839697745,0.2261490447646018,7.476190894000647,0.030002869813841385,79.95066620111476,20.049333798885236,3.987706039177323,2.0888918391624296,0.1558668209473435,0.037594001480080186,AFIB
1.087545955882353,0.25114721400077933,5.644069515064331,1.09573947535804,1.0,0.015625,4.0,0.1486098955158801,0.17758789809606007,7.5368705517689545,0.023595734959097454,80.85805373550693,19.14194626449306,4.224131596368203,2.8153134156409347,0.12926170728399122,0.030367853975071135,AFIB
1.8972005208333333,0.27658487515053964,5.792267103356804,1.9435758608996605,1.0,0.015625,2.0,-0.11157177565710508,0.19557504079258134,7.493033181773514,0.025449003438305407,76.2430609055996,23.756939094400387,3.2092967860503254,2.3872550418778893,0.14682109443501612,0.04359438237584867,SB
1.14013671875,0.03867396673801855,5.610797160221587,1.140790117392621,1.0,0.015625,4.0,-0.01538413320883203,0.027346624135835527,7.4728285005764254,0.003659525227501398,81.6359638076805,18.364036192319492,4.445426632308126,2.936428664467849,0.15368699820169063,0.034489910164468895,GSVT
1.9830729166666667,0.020872996043376422,5.698496570077031,1.9831793546338479,1.0,0.015625,2.0,-0.11778303565638382,0.014759437045951413,7.245604604072668,0.0020370021369430225,75.44339160867528,24.55660839132472,3.072223664008278,2.416310931839867,0.15020652258202238,0.04882693548269579,SB
1.145263671875,0.04502462864301529,5.557315158663847,1.1461416118797225,1.0,0.015625,4.0,-0.010806582006048338,0.03183722023388218,7.380682253696393,0.004313891880268189,81.39691470535202,18.603085294647986,4.375452481426155,2.8897979349713165,0.14456232696137095,0.033051183481601853,GSVT
1.144287109375,0.004972009614857229,5.603849548324218,1.1442950008145452,1.0,0.015625,4.0,-0.06453852113757108,0.003515741714790499,7.456670356435264,0.0004714654567412488,80.74650736293634,19.25349263706365,4.193862862991047,2.988742431118128,0.15291129662676872,0.03643834746875507,GSVT
1.97607421875,0.0668701522718517,5.11279803436949,1.9772296728665406,1.0,0.015625,2.0,-0.1335313926245223,0.04728433813040353,6.421554274236348,0.007364240614741112,80.06090267252104,19.93909732747896,4.015272277127371,2.72064530882643,0.2471334300211292,0.06159346044033143,SB
1.0073784722222223,0.0022131161083302022,5.518196225466667,1.0073809032236454,1.0,0.015625,5.0,-0.05450831509414278,0.001564909407753453,7.392134709552522,0.00021170094772931614,79.67153359561192,20.32846640438808,3.9192125374076063,2.756532970626839,0.11787803482345005,0.030065169829645466,GSVT
0.8719815340909091,0.017722706145980746,5.804388492541637,0.8722369641999724,1.0,0.015625,6.0,-0.044764755426631275,0.012531845696799368,7.854582296595888,0.0015953343848959809,79.41505972483492,20.58494027516509,3.857931827558276,2.1992593799993365,0.07052730620454661,0.018640091512997836,GSVT
0.9129603794642858,0.01503376962860142,5.79433222598425,0.9130288491138279,1.0,0.015625,6.0,-0.04685937794034567,0.010630480451180205,7.82388621448189,0.0013585860556177918,81.58196352491863,18.41803647508137,4.429461019171774,2.282488094442498,0.09477111470988508,0.02119580423170553,GSVT
1.142333984375,0.014774328161496687,5.603881893166763,1.1424295442885475,1.0,0.015625,4.0,-0.06453852113757108,0.010447027630469695,7.459168000566592,0.0014005403808162674,80.77611898573554,19.223881014264464,4.201863265180981,2.9942147420355285,0.15315680651609176,0.03644286043069034,GSVT
0.6212239583333333,0.08386154418820521,5.558467968984637,0.6268442028423172,1.0,0.015625,8.0,-0.013790643148760218,0.05929906657625524,7.6070747311428235,0.007785093308141521,81.49547799692562,18.504522003074392,4.4040844730780195,3.3897841298567344,0.09880650489359644,0.02242830958947728,AFIB
1.03515625,0.006948813800623888,5.665927006300697,1.03517631335176,1.0,0.015625,5.0,-0.05450831509414278,0.004913553359624256,7.5888796991677605,0.0006474889524597153,79.75600801033656,20.24399198966344,3.939737259018565,2.711232987535924,0.11502008368941574,0.029232169445242873,GSVT
0.6879340277777778,0.12032883097632557,5.562409886253298,0.6980445798103645,1.0,0.015625,7.0,-0.015275373590101449,0.0850853323556097,7.585664962831856,0.0112149506579074,81.58175320682915,18.41824679317086,4.429398452252925,3.680884378129433,0.11338181632865663,0.025572971191832217,AFIB
0.790185546875,0.27364117571169144,5.930623076763688,0.8358862894349635,1.0,0.015625,8.5,0.09002112361714554,0.19349353095759686,8.060897134789796,0.024055392088917438,79.40364755235072,20.59635244764928,3.8623618268364037,2.2063370225939636,0.06607903975571183,0.017003514182847068,GSVT
1.0020559210526314,0.019793508578552145,5.780103925925051,1.0026992276432063,1.0,0.015625,5.0,-0.05169608028718753,0.013996124139368106,7.767655966835995,0.0018021183897610586,80.68067122636262,19.319328773637388,4.176195857890561,2.4917687305524145,0.10116951774816663,0.02439315706260281,GSVT
0.8276154891304348,0.12654440730943406,5.813378209817803,0.8385407202621514,1.0,0.015625,0.0,0.0,0.0894804085297331,7.891206301099817,0.0,83.04509674368204,16.95490325631797,4.897999104899702,2.0436533493296327,0.0878341282813766,0.017899754106804,AFIB
0.8639914772727273,0.004291414155840117,5.731174729628351,0.8640008184765746,1.0,0.015625,6.0,-0.044764755426631275,0.003034488050474569,7.751877826756827,0.00039145920249116493,82.06132999273905,17.93867000726096,4.574570999915256,2.2490995914214844,0.0905792530135352,0.019777951291924722,GSVT
0.6208333333333333,0.021665352719326257,5.5346794855519175,0.6212112539463112,1.0,0.015625,8.0,-0.03296944797887891,0.015319717824633733,7.571826730742134,0.002023264422616789,81.18267610286776,18.81732389713224,4.314251941433765,3.2954042298264237,0.09327434679170343,0.021621932443298242,GSVT
1.6381392045454546,0.22753501736218829,5.679071811832523,1.6538525040061072,1.0,0.015625,3.0,-0.09531017980432521,0.16089155373420216,7.36490733156433,0.021846737994898436,72.74598619174022,27.25401380825979,2.669189913154967,2.03273659758604,0.09890762170020495,0.03709274159151987,AFIB
0.6918247767857143,0.13204666587386996,5.833526687995175,0.703827618164204,1.0,0.015625,8.0,-0.03529498515471552,0.09337109287248774,7.973018540932355,0.011709554519261225,81.33289308709381,18.667106912906192,4.357016615260701,3.5732462976151975,0.10951361092876688,0.025095210480613916,AFIB
2.603190104166667,0.0419353283252033,5.212109016223907,2.603521955442556,1.0,0.015625,2.0,-0.18232155679395445,0.02965275503003585,6.298228835347469,0.004707606233009927,81.17328230576567,18.826717694234333,4.3116003453907075,3.3234843638616693,0.3714600815872233,0.08616974379788145,SB
1.0453814338235294,0.05439028626495829,5.43880623248938,1.0467958985819474,1.0,0.015625,5.0,-0.03744818189159371,0.03845974024863008,7.26615967345702,0.005292917257884887,81.09000402092269,18.90999597907731,4.288208545826835,2.878466149761927,0.13509544295690512,0.03150717814949422,GSVT
2.26513671875,0.052205007209174495,5.850490789142204,2.265738227908782,1.0,0.015625,3.0,-0.1335313926245223,0.03691451460949996,7.343245785224938,0.0050270024576562905,79.25309086511838,20.74690913488162,3.819995682286979,2.799130826822831,0.2666450684877928,0.06979904483537158,SB
1.089111328125,0.34979851824384034,5.213545686252068,1.1440218119878613,1.0,0.015625,6.0,0.10874827400241527,0.24734490429922606,6.897378975898062,0.03586141277905762,80.68527097658,19.314729023419993,4.177395964646779,3.49557818117951,0.21695643615870708,0.05193789880130151,AFIB
0.75390625,0.013350005852058642,5.649994813469634,0.7540244402174988,1.0,0.015625,7.0,-0.03947044415989609,0.00943987966687077,7.681777307371186,0.0012289169467897103,76.04759539752419,23.95240460247581,3.1749461759536093,2.0079399122569948,0.04397769049766498,0.01385078074874091,GSVT
1.120361328125,0.006154319662786548,5.484439197079351,1.1203776873955613,1.0,0.015625,4.0,-0.06453852113757108,0.004351761167145837,7.297171180823762,0.0005964232789740559,80.93552807425863,19.064471925741376,4.24535904052491,3.0121065258293473,0.153350212034429,0.0361217301950596,GSVT
1.0245225694444444,0.148670353474857,5.593754854390823,1.035029718992052,1.0,0.015625,5.0,0.09440133189656574,0.10512581510347233,7.488137337580728,0.01403503271470008,79.57160914885814,20.428390851141852,3.8951483191234235,2.75752215258048,0.11895751136150778,0.03053992040898046,GSVT
0.6656668526785714,0.015931395686904336,5.571702467144268,0.6659039266169018,1.0,0.015625,8.0,-0.03529498515471552,0.011265197923976275,7.6078807474128105,0.0014807926519104324,81.22242779870325,18.77757220129676,4.325502094125887,3.5942777932875756,0.11103368024817573,0.02567633309834272,AFIB
0.3659237132352941,0.2948525639278813,5.574080562899674,0.46544068416200735,1.0,0.015625,12.0,-0.01922696519807765,0.2084922474036448,7.735316435170591,0.02728440680746193,76.5183015167874,23.48169848321259,3.2609203047238102,2.0052813814285932,0.024071930260251673,0.0082625226291273,GSVT
0.74671875,0.09611813566520788,5.635373426698548,0.7528556880370274,1.0,0.015625,6.0,-0.03947044415989609,0.06796578552387691,7.668098180892228,0.008863158339859194,88.39027316762821,11.609726832371784,7.636618223685449,1.8813573954312068,0.1076657012480523,0.014332581122197263,AFIB
2.101318359375,0.03550689244840771,5.433272174844804,2.1018601671161132,1.0,0.015625,2.0,-0.1335313926245223,0.025107164429130743,6.822771844998982,0.0036797654542857026,81.87414099403908,18.125859005960926,4.516981469925585,2.631782812651818,0.24618035474035316,0.05429783919921993,SB
1.1630208333333334,0.3143455361771007,5.165850766869243,1.2045826194617681,1.0,0.015625,4.0,0.0848346830237352,0.2222758602665492,6.786746411904952,0.03275554315657553,79.58238349286908,20.41761650713092,3.8977313275070413,3.173790860649774,0.15005809272340986,0.03854960687016318,AFIB
0.74921875,0.015088430128046731,5.614166349438177,0.7493706669494138,1.0,0.015625,7.0,-0.03947044415989609,0.010669131261001101,7.632940412358796,0.0013977523396526436,73.23464347432753,26.765356525672473,2.736181940439303,2.014277267195097,0.04762378867059547,0.017399766015861795,GSVT
0.4838471283783784,0.41914338197141643,5.496392980706151,0.6592293646917156,0.9054054054054055,0.015625,10.0,-0.026296918369673516,0.29637912768145186,7.583201153815253,0.03934479291761965,81.7528159999379,18.247184000062106,4.480297687008045,2.728786735430657,0.06428619831167914,0.014307744144523404,GSVT
0.849609375,0.25998965669077734,5.9600360252582245,0.8881470475041544,1.0,0.015625,6.0,0.011683324347357527,0.1838404492844109,8.118924583141144,0.022642824243953974,80.58463062722609,19.415369372773917,4.150558768184252,2.200409498319051,0.07868481728367649,0.01892721875554937,AFIB
0.9189453125,0.06722435794755668,5.5531159467565985,0.9214010788452869,1.0,0.015625,5.0,-0.04915926750277122,0.047534799365629,7.475774234989871,0.006358097245227285,80.27021852420373,19.72978147579627,4.068480355543864,2.40516298162094,0.08838147791862783,0.021732374471364224,GSVT
1.0499642565359477,0.2601045264444669,5.635181339599095,1.0621154772983639,1.0,0.015625,4.0,-0.02372423814075053,0.18392167446619848,7.586665988809117,0.02484636742099973,80.863718944992,19.136281055008006,4.225676120239037,2.6648738919127375,0.11135392598360938,0.02635202663581726,GSVT
0.947985197368421,0.0060693003184043815,5.467186240150758,0.9481044669193088,1.0,0.015625,5.0,-0.05169608028718753,0.004291643412201099,7.3441058931651035,0.0005843895928783853,80.81149441929234,19.18850558070765,4.21145326436921,2.5100449361307557,0.10383056749193398,0.024652848246045744,GSVT
0.853466796875,0.1586588991736453,5.635144624748687,0.8820769456210736,1.0,0.015625,5.5,-0.03647839786664464,0.11218878350127728,7.588687020400645,0.01475789489046567,80.2907833772633,19.709216622736694,4.073772712795993,2.4057617436055736,0.08855764068859218,0.021764438967845523,GSVT
1.755859375,0.11294692519238957,5.514358247506992,1.7594497583468376,1.0,0.015625,2.0,-0.10536051565782634,0.07986553671770846,7.066276753801382,0.011281905976778153,80.88576745196517,19.11423254803483,4.2317037583274555,2.1101721266771056,0.16148888685783302,0.03823969912164893,SA
0.8393110795454546,0.18369609483339674,5.355666075792362,0.8592052943857598,1.0,0.015625,5.0,0.037272214038439166,0.12989275433418174,7.20067320673459,0.01803876973932851,81.13870695263807,18.86129304736193,4.301911844740394,2.236650426870022,0.08917839916575576,0.020691999639871117,AFIB
2.9954427083333335,0.13698665467888776,6.024230712548565,2.9985135952491673,1.0,0.015625,2.0,-0.18232155679395445,0.09686419245550118,7.29860888146629,0.013271099936234857,84.57399929733934,15.426000702660657,5.482571704319106,1.5218799001617676,0.40990225686374493,0.07254373122226654,SB
0.6559806034482759,0.0054696000735132205,5.680571416503923,0.6560046108325946,1.0,0.015625,8.0,-0.03409263727898448,0.0038675913023596634,7.765858056079292,0.0004980307524812638,80.82732937891404,19.172670621085956,4.2157590087193135,3.4477589353826463,0.10060471150262562,0.023825680385939796,GSVT
1.0414496527777777,0.1691863716006195,5.859471382105857,1.0551025578617166,1.0,0.015625,5.0,0.04148792582607541,0.11963283064314521,7.884305405938473,0.015173890732572498,80.84497800183546,19.155021998164543,4.220569198373234,2.6485651653502336,0.11363267452792991,0.027179430731440357,AFIB
0.6585398706896551,0.012177507893411694,5.698712649949655,0.6586457418013556,1.0,0.015625,8.0,-0.03409263727898448,0.008610798409383977,7.79016899596583,0.0011052408592485447,80.83556054413714,19.16443945586287,4.217997660862358,3.4871767590739617,0.10201186412591401,0.0241867450111779,GSVT
1.23046875,0.1443086159279025,5.213622054355864,1.2389020631377126,1.0,0.015625,3.0,-0.07410797215372167,0.10204160090626475,6.846868202476869,0.014903079166995653,80.94060239755223,19.059397602447767,4.246756675597888,3.3272151729454618,0.189166767727716,0.04455941514317763,AFIB
